Category,Product Name,Price,Original Price,Discount %,Discount Amount,Availability,Product URL,Rating,Image URL,Is Prime,Date Scraped
Women's Shoes,ASIAN,749.0,1099.0,31.85,350.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODkyNjUyOTIyODkzMzQxOjE3NDQwNDcyNTg6c3BfYXRmOjMwMDQ0MDIxMDQyMTczMjo6MDo6&url=%2FASIAN-FIREFLY-09-Running-Technology-Lightweight%2Fdp%2FB0BX43KSB9%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Bshoes%26qid%3D1744047258%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,4.0,https://m.media-amazon.com/images/I/71BR2EQFZTL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,819.0,1299.0,36.95,480.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODkyNjUyOTIyODkzMzQxOjE3NDQwNDcyNTg6c3BfYXRmOjMwMDIwOTY2NTk2ODkzMjo6MDo6&url=%2FASIAN-BLOSSOM-07-Running-Technology-Lightweight%2Fdp%2FB0CKFFH1NT%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Bshoes%26qid%3D1744047258%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,3.9,https://m.media-amazon.com/images/I/61SfquCQoCL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,749.0,1049.0,28.6,300.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODkyNjUyOTIyODkzMzQxOjE3NDQwNDcyNTg6c3BfYXRmOjMwMDIwOTY2NTk2ODAzMjo6MDo6&url=%2FASIAN-Running-Walking-Sneaker-Lace-Up%2Fdp%2FB0C4Q1GDB5%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Bshoes%26qid%3D1744047258%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,3.9,https://m.media-amazon.com/images/I/7137YT4hE1L._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,669.0,999.0,33.03,330.0,In Stock,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODkyNjUyOTIyODkzMzQxOjE3NDQwNDcyNTg6c3BfYXRmOjMwMDIwOTY2NTk2NzYzMjo6MDo6&url=%2FASIAN-Riya-04-Running-Walking-Lightweight%2Fdp%2FB09Y6F5S1Q%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Bshoes%26qid%3D1744047258%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,4.0,https://m.media-amazon.com/images/I/61HUy6DdeoL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,749.0,1499.0,50.03,750.0,In Stock,https://www.amazon.in/ASIAN-NANCY-02-Sneakers-Lightweight-Comfortable/dp/B0DR637SBM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-5,3.6,https://m.media-amazon.com/images/I/71pg5pOHQPL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,619.0,1299.0,52.35,680.0,In Stock,https://www.amazon.in/ASIAN-PARADISE-12-Casual-Sneakers-Stylish/dp/B0DGSZFC8N/ref=sr_1_6?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-6,3.5,https://m.media-amazon.com/images/I/818rLYfMb3L._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Campus,1020.0,1099.0,7.19,79.0,In Stock,https://www.amazon.in/Campus-Womens-Cristy-Running-Shoes/dp/B08JQJWKJ1/ref=sr_1_7?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-7,4.1,https://m.media-amazon.com/images/I/6188O0UwR-L._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Vendoz,653.0,999.0,34.63,346.0,In Stock,https://www.amazon.in/Vendoz-Women-Casual-Sports-Sneakers/dp/B091MY7MZ9/ref=sr_1_8?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-8,3.8,https://m.media-amazon.com/images/I/61XrCE4oLLS._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,CatBird,799.0,1899.0,57.93,1100.0,In Stock,https://aax-eu.amazon.in/x/c/JBc-PFK3rVv51W0DwtNTOikAAAGWEVE7TQMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDIgICDfu2mO/clv1_CEuOPUxokZA0iHrVdPVxkx_KTWxEFLwLvq4_3mTT0r1W8X9Uilu6dPw18HHE8xvVjq0yzpNb3X7OfU0qAWcAKVo_ZxyLG9bMVUczbHhJYAP4OdhfhEfB8IkGXCQvUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3xQ8E-0vSQaVJ16ZjAz9B7yl_bPrUYAZJ0SW56eH2BSUezLHH9KE6c0JztFSffXdyqToCteNMNdexd1KbB0PlI8C-9FHE6Fj0W5fDGy7yyiZprU4WBuZXTh9qVS-j0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq86WXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdGXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQryIC29lbNAxeytcyexjG60Qigkh7IPYOBROVnoAnsd90rwTCxQTfgf_p0A3oQKEfuZ-_SAg5lpAx_oWyekSDU63IEAf74XhGKHTz66cFkgxRiTRrUzDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TAh4gwHLv9NeX-FWp7CDnHMytveGL76Xr9Gkikiz-XvBs0styTzgiW-7mmbfo-svttsYyS3gPMAbTbgZMKi53e-84hh_MzYuOl3msxnikzBTCXIkUXQ1VC3btG-EmSe1Vd7-4YKyquXQ32WHaq9ta9WUWob3_US-bncuEvk3Rx9Fd3JSabvGxizEA3gXeB28x6J6hjwGXuEP3p3__h9OnAQyMvWqinFix_FXpCoAWlOMZ6a6PAfWbb0kBcRNMWK7QrTwSAI5CbyfW6eRk9PbQBP054JzReoIDV1BLIWlLm2SN8B4l3JiWIGGreHJufwYeqLcwjheAOptpUUHbFQhX_n7VmbWSI0Sg9foq6ivwwyrjEyv3e08kicxUdsfNVyrJnzSwmiEeSIJpwTfGofEsfBh4vV60Ruz77duOGbDEFc7V3-I91W5jSIBBPndRJk6oP6QekjDf_toBL0XpUYX36ZAoZOxizTxnWSkOd6oT8JZZ97b49QNvjacq4U3LLQ-diqZyk_3muIneAk2753v8e4gqH99VdpUD9RsuqATkGSuXF6Nh-uZNESvWJlaPx_ibHKFKx3FewE9U7XmYqi02hW7FW559YAJ4PmS-2xtcxRY96gEHd0QdgXCFRmSzwQTNHbIvojdmRvOTHWofm_MrRG0RNULlJAGyfwLzGAljHvGJ3q-PWdfw4E0uYKMvibiMknk7xajX-k4gQm_xsPK4zli7ZRLyEDKoEDwMYlWm9broKWXJts5TI9d9a80OJyncX_xh4rwVOiqewUEYCpT8PjelYAuwpDV9FvDvZefZkfzOBG3nQwXvFthAoywdiybRyTR2boaEnCR0j1F17FLH2CjX2QWBadrucAlEteEFudjlrKrfHA0yMa8l8WAjb9NaKqVa3Uvcgfgx-89IQr-5ARBuw6cgJ9bGWrOADbF64CfT_uoJH2Ix25h9EIiYXMx/https://www.amazon.in/dp/B08TT4CWBM?pd_rd_i=B08TT4CWBM&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=VW6FEHDXCSX5234Z280S&pd_rd_wg=xmDJO&pd_rd_w=L7Jfy&pd_rd_r=7e34333f-6d02-4553-9175-8ad8ad236b62,3.7,https://m.media-amazon.com/images/I/61LnPqLSZUL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Shoetopia,498.0,1995.0,75.04,1497.0,In Stock,https://www.amazon.in/Shoetopia-Womens-Casual-Walking-Sneakers/dp/B09M9S8Y79/ref=sr_1_9?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-9,3.8,https://m.media-amazon.com/images/I/51gjc+cAWYL._AC_UL320_.jpg,No,2025-04-07
Women's Shoes,ASIAN,669.0,799.0,16.27,130.0,In Stock,https://www.amazon.in/ASIAN-Womens-Multicolored-Running-Walking/dp/B0855NXGXM/ref=sr_1_10?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-10,3.9,https://m.media-amazon.com/images/I/61vRXtZcy7L._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,SPARX,699.0,999.0,30.03,300.0,In Stock,https://www.amazon.in/Womens-Enhanced-Durability-Cushion-Running/dp/B07KF79XQQ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-11,4.3,https://m.media-amazon.com/images/I/610tfGZUDWL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,519.0,999.0,48.05,480.0,In Stock,https://www.amazon.in/ASIAN-Melody-71-Running-Walking-Training/dp/B09TGWJQNW/ref=sr_1_12?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-12,3.8,https://m.media-amazon.com/images/I/61QJ3iZPNYL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,SPARX,769.0,1099.0,30.03,330.0,In Stock,https://www.amazon.in/Womens-Enhanced-Durability-Cushion-Walking/dp/B08PWTNPL9/ref=sr_1_13?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-13,4.2,https://m.media-amazon.com/images/I/71LJCHPZ7SL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,ASIAN,669.0,1199.0,44.2,530.0,In Stock,https://www.amazon.in/ASIAN-BREEZE-03-Walking-Running-Without/dp/B0DPQCPVNY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-14,4.4,https://m.media-amazon.com/images/I/81e412DK7lL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Campus,999.0,999.0,0.0,0.0,In Stock,https://www.amazon.in/Campus-Womens-Callie-Running-India/dp/B0BFFKKNBC/ref=sr_1_15?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-15,4.1,https://m.media-amazon.com/images/I/71PF1W0CZTL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Bata,566.0,899.0,37.04,333.0,In Stock,https://www.amazon.in/BATA-Womens-Selah-Casual-5515613/dp/B09XDJTBDN/ref=sr_1_16?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-16,4.1,https://m.media-amazon.com/images/I/618gl+jmQnL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Skechers,2199.0,3999.0,45.01,1800.0,In Stock,https://www.amazon.in/Skechers-Summits-Womens-Casual-Shoes-896220ID-NVHP-9-Navy-Pink/dp/B0CBVPSXJ5/ref=sr_1_17?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-17,4.3,https://m.media-amazon.com/images/I/81cbzLMDCFL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Campus,1229.0,1399.0,12.15,170.0,In Stock,https://www.amazon.in/Campus-Womens-Walking-Shoes-India/dp/B09QX1YH2X/ref=sr_1_18?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-18,4.0,https://m.media-amazon.com/images/I/61nsmRDd3nL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Campus,1397.0,1999.0,30.12,602.0,In Stock,https://www.amazon.in/Campus-Womens-Ciara-R-Slate-Running/dp/B0DFHCS42V/ref=sr_1_19?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-19,4.4,https://m.media-amazon.com/images/I/71vIJSv9QJL._AC_UL320_.jpg,Yes,2025-04-07
Women's Shoes,Longwalk,493.0,1198.0,58.85,705.0,In Stock,https://www.amazon.in/Longwalk-Women-Fashion-Casual-Numeric_6/dp/B08X6VB5VX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.dYpRdCzZhkkLGSYoaRcFAAmYjhFQ4m-egYpNjLjhMVFGrolXHZR7XTtVfZoW34sGA5TPmzPn28WeO5pBtBdtS0ZpPhnviA-zMmEPWI_IwKGEArjaxkxCoCz6jkpece-6F53KidiRh2wFVOdUtXOsH4t_4TMlRIRCHCFVHZWXtjui4v75oqy4J8N-5jOwK-Y04gWppKEDF_fcYfkm7o7MrsDGTbFyFrfN-n03HmdQspD0oMFvWRETjuoPD4rkc5VEbm2YVmznUI-_hRnM4fSRzfj3i4xjWDpE8TevQOzIPPk.LqpCtUUjqDR6wKqfCc8OaeivYrErQ1JeMik8vuI6Fck&dib_tag=se&keywords=women%27s+shoes&qid=1744047258&sr=8-20,3.8,https://m.media-amazon.com/images/I/71RlOgFT-wL._AC_UL320_.jpg,No,2025-04-07
