Category,Sub Category,Brand,Product,Price,Original Price,Discount %,Discount Amount,price_range,Availability,Rating,Is Prime,Product URL,Image URL,Date Scraped
Women,Top,London Hills,Women's Tops,299,1299.0,76.98,1000,Budget,In Stock,3.5,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjUyNzk2MjQ5NzAwMTk2OjE3NDQwNDczMDQ6c3BfbXRmOjMwMDQ5MzcxOTk0ODUzMjo6MDo6&url=%2FLondon-Hills-Oversized-Longline-Shoulder%2Fdp%2FB0DYVDS5VR%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Btops%26qid%3D1744047304%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/81VR5nE42vL._AC_UL320_.jpg,2025-04-07
Women,Top,Amazon Brand - Symbol,Women's Tops,599,1598.0,62.52,999,Budget,In Stock,4.1,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjUyNzk2MjQ5NzAwMTk2OjE3NDQwNDczMDQ6c3BfbXRmOjMwMDIzNjIyMDI2MzkzMjo6MDo6&url=%2FAmazon-Brand-Oversized-T-Shirt-AW23-SYM-WTE-102_Black-Lavendar%2Fdp%2FB0CH2XS37T%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Btops%26qid%3D1744047304%26sr%3D8-23-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/713Co6GpyrL._AC_UL320_.jpg,2025-04-07
Women,Top,One femme,Women's Tops,758,1700.0,55.41,942,Budget,In Stock,3.9,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjUyNzk2MjQ5NzAwMTk2OjE3NDQwNDczMDQ6c3BfbXRmOjMwMDIyODI2NTYxNDYzMjo6MDo6&url=%2FOne-femme-Regular-Checked-XX-Large%2Fdp%2FB0D7HNQZYH%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik%26dib_tag%3Dse%26keywords%3Dwomen%2527s%2Btops%26qid%3D1744047304%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51gEE0PGtHL._AC_UL320_.jpg,2025-04-07
Women,Top,Leriya Fashion,Women's Tops,399,1999.0,80.04,1600,Budget,In Stock,3.7,No,https://www.amazon.in/LERIYA-FASHION-Paisley-Regular-LF-W1967_RED/dp/B0CZKNNLYP/ref=sr_1_25?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-25,https://m.media-amazon.com/images/I/81a7Dd7wM0L._AC_UL320_.jpg,2025-04-07
Women,Top,GRECIILOOKS,Women's Tops,449,2299.0,80.47,1850,Budget,In Stock,4.2,No,https://www.amazon.in/GRECIILOOKS-Shirt-Stylish-Oversized-Regular/dp/B0DQLGMZXS/ref=sr_1_26?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-26,https://m.media-amazon.com/images/I/71f3SP2zNKL._AC_UL320_.jpg,2025-04-07
Women,Top,Enamor,Women's Tops,669,899.0,25.58,230,Budget,In Stock,5.0,Yes,https://www.amazon.in/s?k=women%27s+tops#,https://m.media-amazon.com/images/I/713s2-wZjbL._AC_UL320_.jpg,2025-04-07
Women,Top,Enamor,Women's Tops,669,899.0,25.58,230,Budget,In Stock,5.0,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxNzA5NTUwOTk1NjY3OjE3NDQwNDczMDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxMDI4NDMzNDkzMjo6MDo6&url=%2FEnamor-Relaxed-T-Shirt-E163_Jet-Gratitude%2Fdp%2FB08ZBF27H7%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Btops%26keywords%3Dwomen%2527s%2Btops%26pd_rd_i%3DB08ZBF27H7%26pd_rd_r%3Deadae70b-bc5b-43a5-90be-c750e2597646%26pd_rd_w%3DdPOqC%26pd_rd_wg%3Dn4ird%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DCD32F65ZR9PSV2HYA3K9%26qid%3D1744047304%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-1-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/713s2-wZjbL._AC_UL320_.jpg,2025-04-07
Women,Top,Amazon Brand - Symbol,Women's Tops,599,1598.0,62.52,999,Budget,In Stock,4.1,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxNzA5NTUwOTk1NjY3OjE3NDQwNDczMDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzNjIyMDI2MzkzMjo6MTo6&url=%2FAmazon-Brand-Oversized-T-Shirt-AW23-SYM-WTE-102_Black-Lavendar%2Fdp%2FB0CH2XS37T%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Btops%26keywords%3Dwomen%2527s%2Btops%26pd_rd_i%3DB0CH2XS37T%26pd_rd_r%3Deadae70b-bc5b-43a5-90be-c750e2597646%26pd_rd_w%3DdPOqC%26pd_rd_wg%3Dn4ird%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DCD32F65ZR9PSV2HYA3K9%26qid%3D1744047304%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/713Co6GpyrL._AC_UL320_.jpg,2025-04-07
Women,Top,DIVING DEEP,Women's Tops,499,1999.0,75.04,1500,Budget,In Stock,4.2,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxNzA5NTUwOTk1NjY3OjE3NDQwNDczMDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ4MjA0MTE4MDkzMjo6Mjo6&url=%2FDIVING-DEEP-T-Shirts-Comfortable-T-Shirt_Pack%2Fdp%2FB0DVRG52Z3%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Btops%26keywords%3Dwomen%2527s%2Btops%26pd_rd_i%3DB0DVRG52Z3%26pd_rd_r%3Deadae70b-bc5b-43a5-90be-c750e2597646%26pd_rd_w%3DdPOqC%26pd_rd_wg%3Dn4ird%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DCD32F65ZR9PSV2HYA3K9%26qid%3D1744047304%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/51jvFhS0cpL._AC_UL320_.jpg,2025-04-07
Women,Top,London Hills,Women's Tops,698,3897.0,82.09,3199,Budget,In Stock,4.0,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxNzA5NTUwOTk1NjY3OjE3NDQwNDczMDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA5MDI2MDYyNDYzMjo6Mzo6&url=%2FLondon-Hills-Oversized-T-Shirts-Multicolor%2Fdp%2FB0CMXQNR7V%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Btops%26keywords%3Dwomen%2527s%2Btops%26pd_rd_i%3DB0CMXQNR7V%26pd_rd_r%3Deadae70b-bc5b-43a5-90be-c750e2597646%26pd_rd_w%3DdPOqC%26pd_rd_wg%3Dn4ird%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DCD32F65ZR9PSV2HYA3K9%26qid%3D1744047304%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/71OShN8GYiL._AC_UL320_.jpg,2025-04-07
Women,Top,INDISSH,Women's Tops,549,999.0,45.05,450,Budget,In Stock,4.5,Yes,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDAxNzA5NTUwOTk1NjY3OjE3NDQwNDczMDQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ3MDkwNjkyNzMzMjo6NDo6&url=%2FINDISSH-Regular-Half-Sleeves-Garphic-Printed%2Fdp%2FB09MQZ7FX2%2Fref%3Dsxin_35_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%253Aamzn1.sym.2e7595f7-5329-47f7-beca-04dc18a21cee%26cv_ct_cx%3Dwomen%2527s%2Btops%26keywords%3Dwomen%2527s%2Btops%26pd_rd_i%3DB09MQZ7FX2%26pd_rd_r%3Deadae70b-bc5b-43a5-90be-c750e2597646%26pd_rd_w%3DdPOqC%26pd_rd_wg%3Dn4ird%26pf_rd_p%3D2e7595f7-5329-47f7-beca-04dc18a21cee%26pf_rd_r%3DCD32F65ZR9PSV2HYA3K9%26qid%3D1744047304%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-883a54c7-f466-4d42-997c-6d482a360a1a-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,https://m.media-amazon.com/images/I/61GYwdjsUgL._AC_UL320_.jpg,2025-04-07
Women,Top,ONLY,Women's Tops,805,2299.0,64.98,1494,Budget,In Stock,0.0,Yes,https://www.amazon.in/ONLY-Women-Printed-Polyester-Peplum/dp/B0CSKFSYJW/ref=sr_1_27?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-27,https://m.media-amazon.com/images/I/51YDY+Hk6OL._AC_UL320_.jpg,2025-04-07
Women,Top,GRECIILOOKS,Women's Tops,399,2299.0,82.64,1900,Budget,In Stock,4.0,No,https://www.amazon.in/GRECIILOOKS-Solid-Regular-Oversized-GL-W1929_White/dp/B0CZDZTMR9/ref=sr_1_28?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-28,https://m.media-amazon.com/images/I/61j+dFalLVL._AC_UL320_.jpg,2025-04-07
Women,Top,NAINVISH,Women's Tops,499,249.5,0.0,0,Budget,In Stock,3.7,Yes,https://www.amazon.in/NAINVISH-Womens-Printed-Straight-SD682_KB-M/dp/B0D8216KJW/ref=sr_1_29?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-29,https://m.media-amazon.com/images/I/61eFycJgO0L._AC_UL320_.jpg,2025-04-07
Women,Top,rytras,Women's Tops,479,1999.0,76.04,1520,Budget,In Stock,4.1,No,https://www.amazon.in/rytras-Womens-Printed-Regular-Yellow/dp/B0C6GR9MPG/ref=sr_1_30?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-30,https://m.media-amazon.com/images/I/81KuuD2e12L._AC_UL320_.jpg,2025-04-07
Women,Top,Leriya Fashion,Women's Tops,449,1999.0,77.54,1550,Budget,In Stock,4.2,No,https://www.amazon.in/Leriya-Fashion-Standard-Length-LF-W2197_Green/dp/B0DQLJS6TR/ref=sr_1_31?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-31,https://m.media-amazon.com/images/I/71JDCnPtJ9L._AC_UL320_.jpg,2025-04-07
Women,Top,Yash Gallery,Women's Tops,479,1299.0,63.13,820,Budget,In Stock,4.0,No,https://www.amazon.in/Yash-Gallery-Womens-Cotton-Patch/dp/B07J2MZTNQ/ref=sr_1_32?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-32,https://m.media-amazon.com/images/I/61wxq7ERzcL._AC_UL320_.jpg,2025-04-07
Women,Top,Leriya Fashion,Women's Tops,599,1999.0,70.04,1400,Budget,In Stock,4.2,Yes,https://www.amazon.in/Leriya-Fashion-Geometric-LF-W1872-TR920_Blue_M/dp/B0D7N1ZYB4/ref=sr_1_33?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-33,https://m.media-amazon.com/images/I/61-5qR+ZGEL._AC_UL320_.jpg,2025-04-07
Women,Top,Leriya Fashion,Women's Tops,399,1999.0,80.04,1600,Budget,In Stock,3.9,No,https://www.amazon.in/Leriya-Fashion-Western-Regular-LF-W2030_White/dp/B0D9W6TFXP/ref=sr_1_34?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-34,https://m.media-amazon.com/images/I/71Eisy5794L._AC_UL320_.jpg,2025-04-07
Women,Top,rytras,Women's Tops,499,1999.0,75.04,1500,Budget,In Stock,3.8,Yes,https://www.amazon.in/rytras-Womens-Embroidered-Regular-Black/dp/B0CYTB4NK3/ref=sr_1_35?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-35,https://m.media-amazon.com/images/I/71pTz502KlL._AC_UL320_.jpg,2025-04-07
Women,Top,TOPLOT,Women's Tops,399,2999.0,86.7,2600,Budget,In Stock,3.9,No,https://www.amazon.in/TOPLOT-Womens-Printed-Regular-Shrug-5148-Apricot-L/dp/B0CJRF8P9X/ref=sr_1_36?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-36,https://m.media-amazon.com/images/I/71wWsZ71xtL._AC_UL320_.jpg,2025-04-07
Women,Top,Dream Beauty Fashion,Women's Tops,214,999.0,78.58,785,Budget,In Stock,3.7,No,https://www.amazon.in/Dream-Beauty-Fashion-Top-Mentos-01-Black-XL/dp/B0CG9M1DZ8/ref=sr_1_37?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-37,https://m.media-amazon.com/images/I/61TcnMgHv4L._AC_UL320_.jpg,2025-04-07
Women,Top,TQH,Women's Tops,284,1299.0,78.14,1015,Budget,In Stock,4.0,No,https://www.amazon.in/TQH-Shoulder-Graphic-Printed-Oversized/dp/B0DXC83R81/ref=sr_1_38?dib=eyJ2IjoiMSJ9.0sSxeQuJW6qwlEWq7w-QKO2mHxJUYIp5n1lBLXoKkIMsbIW-B6r6B0YTlLO_uWYPkKDJMrew37KqK3uT4R_-ime09fFiToSujMpIbAenf3AgZO0afSHs_l6e6g6WM0n_b3jyWXZYtTZiDfcRIGGTcXI1htlsg2iZuoLfBmsyM60v5Ybc0u9_zfdCCe993rLSSF1uFkoG9sqrrV0Plp1vScnkWbyXbtClwxE7RoJW1Ow_XKN93AzcE1xyNgbl5T604hG83scfaUq-Xx_i4ZDfweGLbywohYtEvWD9ap1J0Tw.2r9D6wODWs5px1-TPjGm76yK3iZ-QxbGd0IEatW70Ik&dib_tag=se&keywords=women%27s+tops&qid=1744047304&sr=8-38,https://m.media-amazon.com/images/I/71+x0eG5vQL._AC_UL320_.jpg,2025-04-07
